census_block_group,amount_land,amount_water,latitude,longitude
170318055011,408177,0,42.0140848,-87.8327896
170318056004,409453,0,41.997846,-87.8327063
170317709021,735868,0,41.9707015,-87.8326875
170759508001,211473713,54555,40.6684638,-87.8325795
170311706002,319874,0,41.9412492,-87.8325479
170318020022,1404185,0,42.0783172,-87.8324885
170311705003,290555,0,41.9503268,-87.8323875
170318105011,424580,0,41.9641419,-87.8322251
170311705004,287993,0,41.9466944,-87.8322063
170318192003,1139924,0,41.8152595,-87.8321021
170318241052,1806712,0,41.6369535,-87.8319109
170318238052,307710,0,41.6864648,-87.8317525
170318020021,1816069,0,42.0692442,-87.831751
170318175001,866509,0,41.8775479,-87.8314418
170318239034,1206149,0,41.6488865,-87.8312888
170318111005,485919,0,41.9349634,-87.8310922
170318111002,428781,0,41.9254968,-87.8310504
170318237022,898810,0,41.7065731,-87.8306922
170318111001,399694,0,41.9300611,-87.8305234
170318060041,623363,0,42.0515195,-87.830467
170318104003,1220605,0,41.9832555,-87.8301533
170318054013,1640194,0,42.0328607,-87.8295594
170318105013,326541,0,41.9609368,-87.8290294
170759508003,138720300,0,40.5415987,-87.8289448
170318056002,582178,0,42.0059277,-87.8287983
170318060044,352457,0,42.043896,-87.8285504
170318238032,537560,0,41.7003925,-87.8285076
170311706001,246674,0,41.9413528,-87.8283073
170318206042,2354477,0,41.7517311,-87.828221
170318120006,877242,4794,41.8893582,-87.8282174
170318241212,690305,0,41.5979554,-87.8280876
170311005005,670642,0,41.9759454,-87.8279451
170318055024,568307,0,42.0167723,-87.8278313
170318157024,507767,0,41.825276,-87.8272968
170318192002,633585,0,41.8084418,-87.8272718
170318241172,1934437,0,41.5691321,-87.8272387
170318241211,1049046,0,41.5877708,-87.8271826
170318206052,857193,0,41.7371724,-87.8264754
170318104002,407092,0,41.9896524,-87.8264032
170318056003,331474,0,42.0003707,-87.8263151
170318156003,982388,0,41.8414894,-87.826142
170318241053,672506,0,41.6407804,-87.8260756
170318104001,313123,0,41.9946237,-87.8259735
170318157025,862633,0,41.8317596,-87.825793
170318161006,2961878,0,41.8623831,-87.8255518
170318105015,857328,0,41.9557995,-87.8255284
170311707003,248409,0,41.9414224,-87.8246186
170318237054,446841,0,41.7202452,-87.8246071
170318119004,1894987,0,41.9013694,-87.8245847
170318191004,450669,46372,41.8185073,-87.8242632
170317709012,333425,0,41.9704243,-87.8242463
170318023001,5221191,0,42.0904581,-87.8242459
170910102022,2146226,178487,41.2607369,-87.8242319
170318053013,133076,0,42.0424202,-87.8240118
170318237021,1308962,0,41.7121248,-87.8237228
170318237052,484149,0,41.7243218,-87.8236235
170318239032,1588512,0,41.6578871,-87.8235892
170318237051,577226,0,41.7297349,-87.8234968
170318205011,3351769,167538,41.7714394,-87.8234876
170318055023,462207,0,42.0105363,-87.8233241
170318052011,516797,0,42.0635369,-87.8231887
170311705001,644866,0,41.9487553,-87.8231582
170318110005,668610,0,41.9159053,-87.8231225
170318107023,266862,0,41.9252404,-87.8225636
170318238051,745400,0,41.6856646,-87.8225529
170318052024,379597,0,42.0583118,-87.822487
170318055022,310194,0,42.0180011,-87.8223539
170318105012,377355,0,41.9650459,-87.8220348
170318238053,395195,0,41.6912611,-87.8219936
170318206041,591777,0,41.7423244,-87.8218378
170318108004,214556,0,41.9302737,-87.8217142
170318120005,466998,0,41.8812229,-87.8214545
170318108002,324585,0,41.9360301,-87.8213124
170318055021,508798,0,42.023065,-87.8212812
170311005004,399116,0,41.9803053,-87.8211997
170318053012,563237,0,42.0475055,-87.8211288
170318241072,694653,0,41.6135262,-87.8210062
170318017022,1606794,13426,42.1199443,-87.8208887
170318160003,755458,0,41.8761556,-87.8208839
170910113001,1462367,535946,41.0834998,-87.8206914
170318108003,255969,0,41.9326785,-87.8204185
170311707001,177286,0,41.9432392,-87.820388
170318108001,194708,0,41.9277658,-87.820291
170311707002,153959,0,41.9395719,-87.8202488
170318053021,400304,0,42.0528117,-87.8201635
170311004002,218817,0,41.9899866,-87.8201476
170318054011,493142,0,42.0373796,-87.820033
170318054012,486670,0,42.0295656,-87.8199363
170318105014,286891,0,41.9609426,-87.8198555
170318241073,1358693,0,41.6058478,-87.8197257
170317709011,252571,0,41.9701411,-87.8197236
170318156002,343644,0,41.8470737,-87.8196992
170318016081,3337076,73692,42.1080908,-87.8196968
170318120003,561538,0,41.8904586,-87.8191848
170311004001,235233,0,41.9943265,-87.8190378
170318015003,3538575,0,42.1399817,-87.8188457
170318157012,378967,0,41.8377082,-87.8187469
170318120004,295747,0,41.8850088,-87.8187366
170310902004,394256,0,42.0070091,-87.8186417
170318192001,296964,0,41.8096885,-87.8184105
170318241221,1084171,0,41.5810654,-87.8183977
170318110001,163520,0,41.921466,-87.8183772
170318241222,1318647,0,41.594617,-87.818318
170318191003,332081,1427,41.8182045,-87.8179219
170318238031,917319,0,41.700371,-87.817629
170310901004,239765,0,42.0169403,-87.817483
170318241223,1580069,0,41.5668642,-87.8171047
170318110002,245794,0,41.9178314,-87.817042
170310901003,204193,0,42.0132824,-87.8169803
170318110003,246493,0,41.9141751,-87.8169326
170318205013,327924,0,41.7532114,-87.8169249
170318110004,246861,0,41.9105213,-87.8168205
170311004003,517749,0,41.9861043,-87.8166981
170910102021,56666402,13400,41.2435695,-87.8164603
170310903001,475842,0,41.9991127,-87.8163644
170318204001,1552240,65423,41.7838714,-87.8161549
170759503003,68367945,735301,40.7988913,-87.8161388
170311708003,243569,0,41.9415511,-87.8160493
170311005003,333481,0,41.9786797,-87.8159665
170318105025,244944,0,41.9552827,-87.8158406
170318053011,359130,0,42.0419933,-87.8156768
170318119003,688919,0,41.8958648,-87.8155412
170318052023,496327,0,42.0583181,-87.8154473
170311704004,219799,0,41.9506475,-87.8152579
170311704003,210651,0,41.9469695,-87.8150739
170318238034,1587868,0,41.6967965,-87.8147475
170318205012,1584798,0,41.7600851,-87.8146421
170318241061,5153113,0,41.623653,-87.8145131
170317709014,328935,0,41.9707242,-87.81449
170318157023,1114543,26161,41.8233712,-87.8144796
170450702001,416062086,0,39.7620277,-87.814476
170310902005,278598,0,42.0078666,-87.814356
170318205015,852476,0,41.7380772,-87.8142298
170318157021,420869,0,41.83247,-87.8140734
170318205014,537845,0,41.7456285,-87.8139945
170318237033,952949,0,41.7241755,-87.813928
170318107022,180101,0,41.9242623,-87.813621
170318161005,271532,0,41.8684262,-87.8134146
170318109005,246871,0,41.9178941,-87.8133932
170318054025,368239,0,42.0217294,-87.8132328
170318161004,2050038,0,41.8573403,-87.8132118
170338802001,82231808,377229,39.0135116,-87.8129879
170318021003,986710,0,42.0703182,-87.812983
170318191002,564327,14386,41.8158567,-87.8129664
170318238062,899742,0,41.6881911,-87.8127807
170318157022,425479,0,41.8290567,-87.812726
170318157011,572765,0,41.8413462,-87.812716
170311003005,267229,0,41.9951093,-87.8124044
170311708002,244707,0,41.9415656,-87.8123534
170318105022,490803,0,41.9606948,-87.8121585
170910107011,27978603,0,41.1827437,-87.8121101
170318159003,232023,0,41.8817624,-87.8118457
170311003006,345540,0,41.99158,-87.8118305
170310902003,290031,0,42.0006536,-87.81181
170318105021,307821,0,41.9653499,-87.8117844
170318053022,572424,0,42.0455849,-87.8116218
170311709001,320577,0,41.9361959,-87.8116057
170318107013,151043,0,41.9299328,-87.811544
170318107014,151455,0,41.9282433,-87.8114771
170318107011,163988,0,41.9335051,-87.8114665
170318107012,163281,0,41.9316875,-87.8114176
170318160002,203031,0,41.8776281,-87.8113176
170318054023,327634,0,42.0315719,-87.8112965
170318054022,329450,0,42.0352196,-87.8112513
170318054021,329249,0,42.0388747,-87.8111985
170318021001,474816,0,42.0769052,-87.8110522
170311005002,248747,0,41.9759798,-87.811048
170311005001,305571,0,41.9807826,-87.8109767
170318052021,445363,0,42.0632308,-87.8108472
170318239033,1185965,0,41.6598395,-87.8106593
170318053023,577214,0,42.051797,-87.8105867
170318119001,331460,0,41.9069706,-87.8105722
170318107021,239211,0,41.9260766,-87.8104547
170318119002,657083,0,41.9014681,-87.8103799
170318054024,620957,0,42.0258809,-87.8103344
170318105024,306691,0,41.9554182,-87.8103342
170310901002,244334,0,42.0134349,-87.8102765
170310901001,244831,0,42.0170665,-87.8102366
170318156001,867967,0,41.8466759,-87.8101488
170318241071,382729,0,41.6140864,-87.8100593
170318120001,310132,0,41.8924299,-87.8100464
170318239044,1896629,29482,41.6512546,-87.8100145
170318120002,338393,0,41.8888155,-87.8098978
170318159001,241629,0,41.8855821,-87.8098132
170311704001,175861,0,41.950786,-87.8096695
170317709013,328676,0,41.9708569,-87.8095674
170311704002,162720,0,41.9470383,-87.8094975
170310902001,278965,0,42.0089333,-87.809469
170311003002,336802,0,41.9863982,-87.8094359
170318109001,202082,0,41.9215923,-87.8092804
170318109002,205999,0,41.9179696,-87.8091179
170310902002,287912,0,42.0031984,-87.809093
170318239031,1587426,123669,41.6730152,-87.809092
170318109003,206005,0,41.9143107,-87.8090007
170318203001,585903,52580,41.794631,-87.8089286
170318109004,204723,0,41.9106638,-87.8088886
170318157013,487429,0,41.8372058,-87.8087489
170311708001,242056,0,41.9416118,-87.8086884
170318241235,367754,0,41.5901006,-87.8085827
170318015002,2764156,0,42.1298292,-87.8085406
170318161001,345359,0,41.8718582,-87.8085068
170318021002,383484,0,42.0715125,-87.8084513
170318052022,246663,0,42.0579407,-87.8084347
170318241234,325435,0,41.5942181,-87.8082071
170318237032,2593428,0,41.7115022,-87.8079611
170318015001,3815416,104464,42.149101,-87.8076155
170318160001,304407,0,41.874964,-87.8072385
170318203002,333920,0,41.7917194,-87.8070947
170318159002,189186,0,41.8820512,-87.8070106
170318241232,788108,0,41.5990064,-87.806963
170318241233,1349452,13552,41.5835546,-87.8069139
170318161002,266341,0,41.8656133,-87.8067965
170318204002,470920,0,41.7821359,-87.8067022
170318161003,224688,0,41.8602653,-87.8063014
170318191001,1226813,34178,41.8122295,-87.8062585
170318203004,246983,0,41.7858289,-87.8061735
170318019011,2312703,109657,42.0912105,-87.805913
170318203003,221885,0,41.7885602,-87.8057939
170318204003,503105,0,41.7770188,-87.8056635
170318205021,1773661,0,41.764338,-87.8053645
170311703005,253022,0,41.9490225,-87.805299
170318253041,1021470,0,41.5696774,-87.8051433
170311710006,248506,0,41.9416582,-87.8050227
170311801005,214308,0,41.9341451,-87.8049724
170318157014,443449,0,41.829329,-87.8049586
170311007005,307963,0,41.9719027,-87.8047797
170318105023,443611,0,41.9596115,-87.8047745
170910107022,18699707,0,41.1490483,-87.8047594
170318205022,455769,0,41.7518678,-87.8045848
170318238064,468684,0,41.6938357,-87.8044832
170318205024,566200,0,41.7366678,-87.8044178
170311003004,380103,0,41.9908151,-87.8042424
170318019013,782633,0,42.0838651,-87.8042179
170318019012,815802,0,42.101409,-87.8041993
170312505007,369306,0,41.9144046,-87.8041153
170318205023,850285,0,41.7445116,-87.8040184
170318241074,1376932,0,41.6067997,-87.803998
170318237034,819399,0,41.7288711,-87.8037898
170318128012,103038,0,41.8830325,-87.8037315
170318316003,184362,0,41.9289738,-87.8036744
170318237031,832281,0,41.722416,-87.8035123
170318316006,176942,0,41.925412,-87.8034819
170318238061,1217974,324,41.6844935,-87.8032021
170311002006,249007,0,41.9996278,-87.8032001
170318253042,1314610,0,41.576663,-87.8030879
170311006003,259857,0,41.9772414,-87.8030245
170312505006,165382,0,41.9211164,-87.8029132
170318147005,174503,0,41.8613674,-87.8027659
170318084003,785634,0,42.0488221,-87.8027436
170318082001,719348,0,42.034616,-87.8023992
170318082002,514474,0,42.0268279,-87.8023292
170318106003,339954,0,41.9665829,-87.8023263
170311703004,168022,0,41.9490548,-87.8022222
170311002005,330494,0,41.995463,-87.8018527
170318128011,214337,0,41.8832625,-87.8017816
170318245034,3359913,117772,41.6409843,-87.8016566
170318123021,255898,0,41.899758,-87.8016428
170318239042,717182,0,41.6646759,-87.8015529
170318123022,255433,0,41.8961084,-87.8015178
170318123023,166056,0,41.8930884,-87.8014186
170318132005,444676,0,41.8695294,-87.8013903
170318123012,260653,0,41.8885876,-87.8013054
170318239041,588163,0,41.6718819,-87.8012722
170318123011,102283,0,41.8911509,-87.8010513
170318129004,389632,0,41.8763104,-87.8010452
170311710005,330267,0,41.9417331,-87.8007145
170311007004,224200,0,41.9721523,-87.8006669
170318154004,366601,0,41.8357254,-87.8005485
170311801004,235906,0,41.936274,-87.800393
170318239043,505999,0,41.6576351,-87.8003766
170318106002,300424,0,41.9612796,-87.8000673
170318148001,276188,0,41.8558591,-87.7999919
170318238063,325421,0,41.6935326,-87.7998923
170318245064,738569,0,41.6134113,-87.799861
170311801003,205768,0,41.9326488,-87.7998219
170318148002,254080,0,41.8522099,-87.7998204
170318122004,401983,0,41.9071347,-87.7997895
170311703003,164118,0,41.9490778,-87.7997741
170311003003,330022,0,41.9875849,-87.7997655
170318081002,1582280,0,42.0067748,-87.7997649
170318154003,433180,0,41.8284354,-87.7996649
170318122003,404070,0,41.9034632,-87.7996089
170311006004,527485,0,41.9808053,-87.7994984
170318148005,518258,0,41.8458645,-87.7994843
170315610006,254011,0,41.7883529,-87.7994768
170318316002,205245,0,41.9272007,-87.7993255
170318128021,97980,0,41.8832453,-87.7992493
170318155007,219317,0,41.823091,-87.7990893
170318147004,175153,0,41.8632467,-87.7989151
170318147003,174453,0,41.8596117,-87.7987966
170312505005,247525,0,41.9181038,-87.7987451
170318241231,1086582,11903,41.5954063,-87.79867
170312505004,246479,0,41.9144438,-87.7986223
170318153002,227807,0,41.8415415,-87.7985886
170312505003,245840,0,41.9107983,-87.7985107
170315609006,221119,0,41.7939097,-87.7984506
170315609005,186698,0,41.7973867,-87.7983746
170910113003,3073560,173495,41.0872336,-87.7983532
170318086002,900340,0,42.0580418,-87.7980659
170318022002,897792,0,42.0700585,-87.7979038
170318018002,3400717,0,42.1121574,-87.797577
170318207004,502880,0,41.8185481,-87.7974317
170311703002,163004,0,41.949099,-87.7973464
170318207003,335797,0,41.8140357,-87.7972509
170311007003,228915,0,41.9721828,-87.7970431
170311002007,221031,0,41.9970287,-87.7970253
170311003001,626509,0,41.9849275,-87.7967281
170318132004,167572,0,41.8704961,-87.7966098
170318084002,582732,0,42.0432527,-87.7965725
170318254003,2208379,0,41.5624574,-87.7965639
170318128022,132919,0,41.88513,-87.7964962
170318210013,515323,0,41.7436073,-87.7964946
170318132003,176128,0,41.8669342,-87.7964231
170318128023,139845,0,41.8815697,-87.7963713
170316405002,331384,0,41.7755946,-87.795886
170318148003,198835,0,41.8486615,-87.7958538
170315610005,249304,0,41.7884311,-87.795731
170318316004,434033,0,41.9216623,-87.795729
170318153003,210507,0,41.8391278,-87.7955183
170318231011,287655,0,41.6958097,-87.7954704
170318153004,175606,0,41.8348942,-87.7954383
170318129003,312196,0,41.8765652,-87.7954149
170311710004,205268,0,41.9436595,-87.795293
170318316005,163916,0,41.9254194,-87.7952911
170318224003,439906,0,41.7138008,-87.7951543
170311710003,205066,0,41.9399981,-87.7951449
170311701001,1014645,0,41.9558596,-87.7948168
170318229001,814250,0,41.7276936,-87.7947697
170318018004,1286635,0,42.1320968,-87.7946869
170318154002,220565,0,41.8298778,-87.7945901
170311006002,235324,0,41.9769527,-87.794544
170318019023,583703,0,42.084122,-87.7944748
170318210014,492493,0,41.7363221,-87.7943642
170318123013,240576,0,41.8889027,-87.7942727
170311002004,294638,0,41.9901757,-87.7938809
170318124003,398410,0,41.8989788,-87.7938619
170311801001,202433,0,41.9363657,-87.7938451
170318147001,170038,0,41.8633335,-87.7937752
170311801002,204376,0,41.9327301,-87.7937078
170316404002,1003922,0,41.7811364,-87.7936889
170318147002,169663,0,41.8596917,-87.7936698
170318155006,248374,0,41.8240838,-87.7936208
170318316001,324348,0,41.9281806,-87.7935851
170910112002,61341868,948406,41.0560622,-87.7935743
170318124002,390288,0,41.893443,-87.7935479
170315609004,248083,0,41.7957896,-87.7935075
170311007002,227159,0,41.9722132,-87.7933942
170318148004,183556,0,41.8468903,-87.7932537
170318022003,1592328,0,42.076549,-87.7930942
170318231014,457936,0,41.6891402,-87.7929722
170318149004,115288,0,41.8550542,-87.7929253
170318236042,755269,0,41.6606244,-87.7928961
170318082003,1396606,0,42.0220481,-87.7928633
170318236041,646082,0,41.6706946,-87.7928363
170318149003,197292,0,41.8523163,-87.7927923
170318231015,451139,0,41.6836399,-87.7927321
170318127003,214463,0,41.8833451,-87.7927248
170318083011,1592056,0,42.0339483,-87.7927085
170315610004,164694,0,41.7884835,-87.7926584
170318106001,894382,0,41.9643173,-87.7924012
170318230011,1288234,0,41.7069305,-87.7922626
170318132001,163478,0,41.8706601,-87.7915311
170318132002,164350,0,41.8670233,-87.791366
170311002002,256222,0,41.9955569,-87.791348
170311703001,650730,0,41.9492007,-87.7912682
170318231012,277735,0,41.6986347,-87.7911844
170318253031,649506,0,41.5802316,-87.7911344
170318231013,159402,0,41.6936515,-87.790961
170312505001,459689,0,41.9153565,-87.790641
170318153001,166826,0,41.8414513,-87.7906345
170318210012,472700,0,41.7440206,-87.790578
170311006001,259799,0,41.9799591,-87.7901043
170311002003,271058,0,41.9909539,-87.7900588
170318146005,164634,0,41.8615732,-87.7899728
170312505002,327360,0,41.9109023,-87.7899555
170318150003,208848,0,41.8570116,-87.7899217
170318129001,206120,0,41.8780107,-87.7899057
170315609003,248616,0,41.7958688,-87.7898465
170318129002,209401,0,41.8743213,-87.7898133
170311007001,227014,0,41.9722446,-87.7897593
170318152004,211669,0,41.835829,-87.7896797
170315610003,247263,0,41.7885366,-87.7896059
170318127002,213826,0,41.8833904,-87.7894537
170318155005,233505,0,41.8248453,-87.7894407
170318207002,814063,0,41.8136395,-87.7894093
170318224004,298734,0,41.715704,-87.7893526
170318245063,2879551,0,41.6170585,-87.7893265
170311710001,201754,0,41.9437733,-87.7892709
170318154001,392920,0,41.8313802,-87.7891944
170311710002,202181,0,41.9401029,-87.7891174
170318084001,1785309,0,42.0504911,-87.7890621
170318122002,342847,0,41.9037472,-87.7888638
170318122001,333680,0,41.9073776,-87.7885572
170318151003,310798,0,41.8464585,-87.7882038
170318315001,682832,0,41.9307732,-87.7881261
170318245071,1856382,5374,41.5962454,-87.7880424
170318315002,285421,0,41.9201489,-87.7877744
170318124001,600350,0,41.8951622,-87.7877123
170318224002,930308,0,41.7225324,-87.7876361
170311002001,482248,0,41.9991614,-87.787551
170318230012,264121,0,41.7013282,-87.7868666
170315609002,166125,0,41.7959334,-87.7867996
170318149001,112502,0,41.8551479,-87.7867355
170318149002,193964,0,41.852434,-87.7866551
170318152005,411941,0,41.8395103,-87.7866509
170315610002,165035,0,41.7885905,-87.7865547
170318131005,276299,0,41.8683398,-87.7865502
170318146004,164982,0,41.8634579,-87.7863534
170318146003,164752,0,41.8598062,-87.7862518
170318127001,210644,0,41.8834455,-87.7861892
170316405001,330533,0,41.7757704,-87.7860772
170318224001,711279,0,41.7305194,-87.7859612
170318254002,1445645,0,41.5677885,-87.7858501
170318253034,387711,0,41.5775153,-87.785774
170318019022,953216,0,42.0890635,-87.7857208
170318130005,166840,0,41.8762766,-87.7855666
170318236043,2162439,0,41.6530519,-87.7855513
170311001001,267089,0,41.9942117,-87.7853422
170318081001,3314154,0,42.0134652,-87.7853402
170318151002,187565,0,41.8479665,-87.7853074
170311001004,162552,0,41.9846975,-87.7852593
170318018003,2429151,0,42.1072127,-87.7851798
170318155003,165319,0,41.8232811,-87.7851749
170318209012,245698,0,41.7501879,-87.7851671
170318155004,209650,0,41.8274671,-87.785166
170311001005,207625,0,41.9888922,-87.7849959
170311711003,172838,0,41.942008,-87.7849335
170318210025,655931,0,41.737413,-87.7846826
170318253033,427877,0,41.5855691,-87.7844916
170318231022,1362478,32714,41.6808512,-87.7844529
170311103004,261816,0,41.9722555,-87.7842011
170318236051,1673560,97690,41.6700717,-87.7841115
170311702003,203982,0,41.9506853,-87.7840155
170316404001,331021,0,41.7813055,-87.7838429
170311103002,250170,0,41.9776996,-87.7838222
170311505012,146786,0,41.9633641,-87.7838139
170311103001,249214,0,41.9808197,-87.7838017
170910113002,15388043,262518,41.1124614,-87.7837889
170318125003,329609,0,41.8891348,-87.7837551
170318210011,493279,0,41.7447411,-87.7837505
170315609001,248619,0,41.7959829,-87.7837504
170315610001,247946,0,41.788645,-87.7835025
170311505021,267792,0,41.9585981,-87.783182
170311913013,166673,0,41.9201298,-87.7830304
170311505023,247066,0,41.9547913,-87.7829535
170311201004,384147,0,42.0089825,-87.7829123
170318131004,219377,0,41.8711176,-87.7828614
170318083012,1423560,0,42.0319506,-87.7825082
170318230013,257197,0,41.7047701,-87.782456
170318150002,164411,0,41.8544093,-87.7824239
170318125004,210083,0,41.8940859,-87.7824206
170450705003,208141493,191369,39.5412088,-87.782251
170318126004,147695,0,41.8853598,-87.7822341
170311505011,327116,0,41.9665744,-87.7820452
170311103005,234422,0,41.9701691,-87.7820435
170311906011,123295,0,41.9301376,-87.7820188
170311103003,215051,0,41.9753591,-87.782017
170318126003,167359,0,41.8818846,-87.7819923
170318130004,167765,0,41.8781744,-87.7819476
170318230014,258178,0,41.699927,-87.781923
170311906012,369563,0,41.9264793,-87.7818938
170318121004,199316,0,41.9018079,-87.7818593
170318130003,165698,0,41.8744922,-87.7818138
170318086001,2912390,0,42.0609107,-87.7817572
170318152003,411734,0,41.8341409,-87.7817465
170318131003,165328,0,41.8671855,-87.7815632
170318146001,165770,0,41.8635336,-87.781451
170311702002,244826,0,41.9470826,-87.7814302
170318121005,206089,0,41.9063637,-87.7814289
170318146002,165677,0,41.8598786,-87.7813484
170318151001,168199,0,41.8489447,-87.7810402
170311904011,327705,0,41.9365568,-87.7810167
170312504005,536481,0,41.9132671,-87.7809473
170318152001,248432,0,41.8443469,-87.7809147
170311904012,327770,0,41.9328989,-87.7808881
170318152002,164922,0,41.8397786,-87.7807951
170318121003,259382,0,41.8980129,-87.780776
170311505013,224890,0,41.9621501,-87.7806382
170318230015,1584552,0,41.709249,-87.7805465
170311001002,384008,0,41.9908425,-87.7804668
170311001003,161110,0,41.9847338,-87.780403
170318002001,2587489,226640,42.1457234,-87.7803842
170318155001,283496,0,41.828343,-87.7803328
170318155002,166338,0,41.8233512,-87.7802804
170315608005,247872,0,41.7960317,-87.7800915
170311711001,246727,0,41.9439014,-87.7800829
170318150001,164367,0,41.8544446,-87.7799669
170311711002,246582,0,41.9402345,-87.7799345
170316403003,165248,0,41.7822872,-87.7799106
170315611006,247079,0,41.7887021,-87.7798417
170318253032,455776,0,41.5834256,-87.7796901
170318022001,1947216,0,42.0713266,-87.7795346
170311913011,216276,0,41.9225276,-87.7795106
170311913012,292046,0,41.9184058,-87.7792465
170311702001,204238,0,41.9507433,-87.7791314
170318018001,3610303,334525,42.1175352,-87.778971
170318209013,205005,0,41.7503229,-87.7784635
170318245062,317508,0,41.6133632,-87.7783445
170311505022,169725,0,41.9567998,-87.7781071
170318019021,1638376,0,42.085924,-87.7780414
170318125001,209615,0,41.8941637,-87.7775505
170316406003,247818,0,41.7759162,-87.7775306
170318121001,188258,0,41.9065987,-87.7774252
170318125002,214334,0,41.8894502,-87.7773917
170318223014,482921,0,41.7279698,-87.7773589
170318126001,137571,0,41.8855402,-87.7772862
170318126002,176566,0,41.8820593,-87.7771673
170318121002,187825,0,41.9011092,-87.7771631
170318135005,186260,0,41.8626788,-87.7771248
170312504004,122274,0,41.9110629,-87.7771094
170318130001,166465,0,41.8782613,-87.777035
170318135004,183571,0,41.8572394,-87.7769737
170318130002,166257,0,41.8745808,-87.7769178
170315608004,178881,0,41.795866,-87.7768907
170318135003,124701,0,41.8527046,-87.7768457
170311906013,197176,0,41.9274648,-87.7768
170318131001,165872,0,41.8709097,-87.776779
170318245052,1189642,0,41.6062617,-87.7766884
170318085004,342392,0,42.0440493,-87.7766683
170318131002,165716,0,41.8672539,-87.7766512
170318230021,587154,0,41.6968438,-87.7766114
170316403006,351504,0,41.7811385,-87.7764393
170318223023,356180,0,41.716988,-87.7763217
170318210024,447201,0,41.738176,-87.7762061
170315611005,247872,0,41.7887862,-87.7761881
170311101003,124030,0,41.984688,-87.7760932
170318140001,148044,0,41.849417,-87.7760448
170311102002,314011,0,41.9803813,-87.7759421
170318300082,6621365,0,41.4862943,-87.7757873
170318140004,165506,0,41.8414526,-87.7757723
170318002005,818125,0,42.1374185,-87.7756354
170311201001,532280,0,42.0093321,-87.7756127
170318083013,416479,0,42.0381247,-87.775569
170311101004,190173,0,41.9882342,-87.7752146
170311104003,193069,0,41.9723556,-87.775022
170318140002,165671,0,41.8469521,-87.7750009
170318085001,1434513,0,42.0492142,-87.7749682
170318210022,355813,0,41.7467249,-87.7749146
170311504013,205457,0,41.9663177,-87.7748623
170318223024,435939,0,41.7116945,-87.774859
170318140003,144933,0,41.8439175,-87.7748552
170318145001,660079,0,41.8339421,-87.7747917
170318210023,354936,0,41.7430688,-87.7747784
170318231021,2283857,0,41.6888631,-87.7747081
170311504014,159351,0,41.962262,-87.7745786
170311101005,601631,0,41.9925921,-87.774519
170311504022,164185,0,41.9549104,-87.7743936
170311906021,130535,0,41.9275088,-87.7743932
170318223021,493778,0,41.7226686,-87.7743198
170318145002,247185,0,41.8271021,-87.7742782
170311506004,164033,0,41.9512647,-87.7742669
170318209011,10904751,0,41.7636567,-87.7742492
170318083014,395154,0,42.0308575,-87.7742275
170318145003,250550,0,41.8234315,-87.7741666
170311506003,163752,0,41.9476197,-87.7741344
170318135001,165566,0,41.8618089,-87.7740278
170311512003,205121,0,41.9435114,-87.7739782
170315608003,232891,0,41.7963543,-87.7739304
170312513005,176703,0,41.8982314,-87.7739198
170318135002,164265,0,41.8545316,-87.7738266
170311201003,1534110,0,41.9977148,-87.7737292
170312504003,126675,0,41.9110992,-87.7734064
170318300033,8272649,0,41.5113873,-87.7733808
170312506004,161974,0,41.907471,-87.7731173
170318208003,4969936,404692,41.8090968,-87.7730786
170312506003,161928,0,41.9038456,-87.7729937
170318223013,320833,0,41.732205,-87.7729833
170311104002,230246,0,41.969863,-87.772783
170311913021,342539,0,41.9199021,-87.7725862
170312514003,171581,0,41.8928856,-87.7725677
170315611004,248033,0,41.7888592,-87.7725318
170318245065,2314208,0,41.619221,-87.7725241
170318209014,205972,0,41.7504342,-87.7723919
170312520004,132494,0,41.8856346,-87.7723898
170312520003,180120,0,41.8821679,-87.7722746
170311906023,163659,0,41.927537,-87.7721948
170311504023,333966,0,41.9586228,-87.7721373
170311104001,510656,0,41.9745732,-87.7716225
170316403005,165651,0,41.779697,-87.7715632
170311512002,245696,0,41.9398826,-87.7714101
170311101002,171951,0,41.9845699,-87.7714096
170318085003,324069,0,42.0445392,-87.7713922
170311904021,326840,0,41.9366861,-87.7712946
170311904022,327140,0,41.9330348,-87.771169
170318139004,144695,0,41.8454463,-87.77116
170312513004,122661,0,41.9002382,-87.7710552
170318245033,7570601,27177,41.6353373,-87.7709951
170311201002,339208,0,42.0018167,-87.7708808
170318253022,989484,0,41.5839458,-87.770867
170312514004,264477,0,41.8887713,-87.7708492
170318134004,165432,0,41.8577454,-87.7708444
170318134006,124141,0,41.863984,-87.7708102
170312513003,109113,0,41.8965986,-87.7707298
170311102001,282242,0,41.9797234,-87.7706652
170318139005,125918,0,41.8491,-87.7706081
170312504001,344687,0,41.914668,-87.7704419
170318236052,880400,0,41.6656276,-87.7702299
170316406002,247285,0,41.7760603,-87.7702015
170318223022,310020,0,41.7162804,-87.7700035
170311504011,167752,0,41.9668624,-87.7699524
170318134005,124191,0,41.8615619,-87.7699238
170312521011,829716,24575,41.8738812,-87.7698552
170318300011,2643928,45221,41.4924088,-87.7697665
170311504012,205463,0,41.962732,-87.7697609
170315608002,331278,0,41.796262,-87.7697313
170318139003,124184,0,41.8432986,-87.7696372
170311504021,164357,0,41.9549753,-87.7695057
